bar_index,engine_state,resolver_state,category,reason_code
32284,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32285,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32286,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32287,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32288,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32289,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32290,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32291,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32292,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32293,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32294,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32295,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32296,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32297,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32298,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32299,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32300,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32301,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
32302,RANGE,RETEST,B,False-positive narrative from pipeline flags / sticky dwell 
32303,SWEEP,RETEST,B,RETEST semantics: engine EXPANSION->RETEST gate vs pipeline 
32304,SWEEP,RETEST,B,RETEST semantics: engine EXPANSION->RETEST gate vs pipeline 
32305,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32308,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32309,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32311,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32312,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32314,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32319,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32320,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32321,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32325,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32326,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32327,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32328,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32329,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32335,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32336,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32337,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32344,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32345,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32346,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32350,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32353,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32357,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32358,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32364,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32365,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32366,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32371,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32373,SWEEP,DISPLACEMENT,D,Unclassified residual pair
32374,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32376,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32377,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32379,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32380,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32382,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32388,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32389,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32391,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32392,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32393,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32396,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32398,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32400,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32405,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32407,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32410,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32411,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32412,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32413,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32420,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32421,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
32426,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32428,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32429,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32434,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32444,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32445,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32446,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32450,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32451,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32452,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
32469,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32478,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32485,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32486,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32501,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32502,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32504,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32505,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32507,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32508,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32510,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32512,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32513,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32520,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32542,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32551,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32552,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32553,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32567,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32568,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32569,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32570,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32577,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32578,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32580,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32582,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32602,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32605,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32606,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32607,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32608,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32609,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32614,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32616,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32617,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32618,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32626,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32628,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32629,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32630,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32635,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32636,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32637,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32646,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32663,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32664,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32665,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32669,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32673,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32676,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32677,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32680,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32681,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32682,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32696,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32697,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32701,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32709,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32718,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32729,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32733,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32742,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32744,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32745,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32746,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32748,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32749,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32750,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32752,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32753,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32754,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32755,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32756,SWEEP,SHADOW_PENDING,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
32757,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32766,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32777,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32790,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32791,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32792,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32793,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32802,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32816,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32817,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32818,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32830,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32840,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32841,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
32864,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32865,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32876,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32877,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32880,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32881,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32887,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32888,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32889,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32905,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32909,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32925,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32926,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32936,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32937,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32940,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32941,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32949,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32950,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32952,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32953,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32954,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32959,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32960,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32961,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32962,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32966,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32967,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32968,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32969,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
32971,SHADOW_PENDING,RANGE,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
32972,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
32977,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32978,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32993,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33005,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33006,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33019,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33020,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33022,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33026,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33028,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33029,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33031,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33034,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33061,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33062,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33064,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33065,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33066,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33071,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33072,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33073,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33076,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33077,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33078,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33092,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33093,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33094,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33100,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33101,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33117,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33123,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33124,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33125,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33140,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33141,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
33142,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
